./Clips/Abdul Majeed Abdullah/إسمعني (Listen to Me)/16 ماني قدك.wav,-1.9589400000000001,93.8862,0,0,1
./Clips/Abdullah Al Rowaished/Enty Helm/01 Al Niate.wav,21.6087,50.2098,2,0,1
./Clips/Abdullah Al Rowaished/Enty Helm/02 Lazem Ashofak.wav,31.8373,64.1215,2,0,1
./Clips/Abdullah Al Rowaished/Enty Helm/03 Enty Helm.wav,33.0444,58.3085,2,0,1
./Clips/Abdullah Al Rowaished/Enty Helm/04 Khalas Ya Zain.wav,33.0501,57.6744,2,0,1
./Clips/Abdullah Al Rowaished/Enty Helm/05 Tesharfaa.wav,28.261999999999997,51.1254,2,0,1
./Clips/Abdullah Al Rowaished/Enty Helm/06 Redina Balhom.wav,-1.30399,78.7251,2,0,1
./Clips/Abdullah Al Rowaished/Enty Helm/07 Gal Intazir.wav,27.1824,53.8858,2,0,1
./Clips/Abdullah Al Rowaished/Enty Helm/08 Soq Wakif.wav,21.6933,55.8815,2,0,1
./Clips/Abdullah Al Rowaished/Enty Helm/09 Gol Wallah.wav,18.9232,52.1447,2,0,1
./Clips/Abdullah Al Rowaished/Enty Helm/10 Akhad Galby.wav,-5.8974400000000005,104.895,0,0,1
./Clips/Abdullah Al Rowaished/Enty Helm/11 Layali Alkhouf.wav,30.4849,72.3188,2,0,1
./Clips/Abdullah Al Rowaished/Enty Helm/12 Abyeke Tehis.wav,27.4816,62.1892,2,0,1
./Clips/Abdullah Al Rowaished/Enty Helm/13 Maqdar Aspor.wav,29.2057,50.3162,2,0,1
./Clips/Abdullah Al Rowaished/Laylet Omer – Maa Talal/01 Ma Sadag Khabar.wav,3.3274199999999996,93.8306,2,0,1
./Clips/Abdullah Al Rowaished/Laylet Omer – Maa Talal/02 Dhumini.wav,25.8906,60.542,2,0,1
./Clips/Abdullah Al Rowaished/Laylet Omer – Maa Talal/03 Ya Galby.wav,24.6535,67.7696,2,0,1
./Clips/Abdullah Al Rowaished/Laylet Omer – Maa Talal/04 Fe Aman Allah.wav,25.9298,61.7731,2,0,1
./Clips/Abdullah Al Rowaished/Laylet Omer – Maa Talal/05 Hananak.wav,-6.24294,99.1916,0,0,1
./Clips/Abdullah Al Rowaished/Laylet Omer – Maa Talal/06 Ashkor El Sodfa.wav,23.1902,65.4353,2,0,1
./Clips/Abdullah Al Rowaished/Laylet Omer – Maa Talal/07 El Kber Lallah.wav,25.2074,67.3487,2,0,1
./Clips/Abdullah Al Rowaished/Laylet Omer – Maa Talal/08 Inta El Mohem.wav,26.3964,61.0707,2,0,1
