uid_1,uid_2,name1,name2,sound_dist,name_dist,is_psfix,cat,res,to_keep
a67e7be4-b464-54ba-9380-bcb630c00e3b,aa9be496-a864-5ba9-8b2b-df44397d9434,09 Ala El Hamesh,9 Ala El Hamesh,0.3612442378340773,0.02083333333333337,1,above_st--below_nt--psfix,0,-1
689f4de5-d45d-54cf-a86a-287338ebad8d,7eb1243c-2246-53bf-ac3a-6fd1087f2fa7,3. Uzabizabina_Kidampa Nuksi Volume 8_Sitara Bute & Diamond Star Musical Club_Side B,Kidampa Nuksi Volume 8_Sitara Bute & Diamond Star Musical Club_Side B,0.9276591306257584,0.2116977225672878,1,above_st--below_nt--psfix,0,-1
448f02d6-ebf0-50a2-b65b-6da833d3713e,0d46c6c0-3262-5b8d-bfa7-f7dc6b091fd2,15 Track 15,15 Audio Track,0.0006653339471562103,0.2035353535353536,0,below_st--below_nt--not_psfix,0,-1
69e81afb-ee4c-5cd4-9e51-47701f49b6d6,8b3cd583-d042-59a3-923f-ba5a5ccad727,06 Mugham Shushtar & Tesnifs,6 Audio Track,0.0004168025935346112,0.4752747252747253,0,below_st--below_nt--not_psfix,0,-1
044ffb3e-b5a9-5140-ace7-b8fd8777344c,bc2ee18b-b380-5e21-8dec-c11028d9d4cd,4. Mambo Sibure_Zein Vol. 16_Zein Musical Party_Side A,Zein Vol. 16_Zein Musical Party_Side A,3.1480383501371283,0.26104613385315145,1,above_st--below_nt--psfix,0,-1
c8aa99d2-82e9-55d8-874c-e30f24029e16,0d94cecf-f002-56d6-bb8c-589081a4fbf6,4 Audio Track,04 Dictory,0.0032025286654381343,0.3717948717948718,0,below_st--below_nt--not_psfix,0,-1
8cba3a31-0877-574d-89e7-2c05365a386c,ef783b41-4a8e-54c6-a026-c5020a2e469c,02 Track 02,2 Audio Track,0.0042611380809998425,0.34411421911421913,0,below_st--below_nt--not_psfix,0,-1
e9e68d0d-e072-516d-bcf7-2fc58f255b9d,909971a5-0a7c-5860-8f7c-f3543fae188d,3. Karata_Cassette_16_Side A_Corrected,Cassette_16_Side A_Corrected,3.8258101237452826,0.2365288220551379,1,above_st--below_nt--psfix,0,-1
37d5cfdb-a37e-5944-ae44-81b8ee9c81b7,26de9e9b-4552-5e78-bd73-2e583b2b968d,Hassan Mix_Hassan_Side A,3. Track 3_Hassan Mix_Hassan_Side A,1.7535154672582995,0.25059523809523804,1,above_st--below_nt--psfix,0,-1
37d5cfdb-a37e-5944-ae44-81b8ee9c81b7,cce29d89-15c7-51eb-aafd-9f4940f438a5,Hassan Mix_Hassan_Side A,4. Track 4_Hassan Mix_Hassan_Side A,2.201036887575,0.25059523809523804,1,above_st--below_nt--psfix,0,-1
eacce1d5-a6e4-5396-9faa-c70b0e4fed6c,69f54efb-5681-569d-abc8-dd2936f0d3ce,Johari No. 1_Side A__Corrected,Johari No. 1_Side A,0.37349042469277777,0.07333333333333336,1,above_st--below_nt--psfix,0,-1
84ba05da-eb1c-576a-8fb3-e813fdbe9356,c27f1d69-3629-59e9-8981-9d3b262fbe48,08 _Antal Moudallal Ya Qamar_,"8 Antal Moudallal Ya Qamar""""",0.0004854090437326561,0.05829228243021356,0,below_st--below_nt--not_psfix,0,-1
cc16d27a-83ad-566f-9d48-39bb3b84dc4c,c8d77a7f-d148-5245-9a6a-ff5ab5e7f8b9,T53AdiComp3Voc70bpm.R,T53AdiComp3Voc70bpm_stereo,0.0,0.07289377289377286,0,below_st--below_nt--not_psfix,0,-1
9b8ff1ab-5216-5611-8ed4-a450efe2ed69,0406e9c7-715b-5071-9b71-44738cd6f62e,T116MisraComp3Kan210bpm.L,T116MisraComp3Kan210bpm_stereo,0.0,0.06266666666666665,0,below_st--below_nt--not_psfix,0,-1
9b8ff1ab-5216-5611-8ed4-a450efe2ed69,c7c2ecc1-019e-5014-8ff9-1ffc37f77bf8,T116MisraComp3Kan210bpm.L,T116MisraComp3Kan210bpm.R,0.0,0.016000000000000014,0,below_st--below_nt--not_psfix,0,-1
50e1ef69-0375-5084-876c-bd8ecb1b9828,5ab70f94-74a2-5df8-bae7-24405e671bec,08 Track 08,8 Audio Track,0.0014268306424582375,0.34411421911421913,0,below_st--below_nt--not_psfix,0,-1
c7900619-6873-5d82-9a8f-dc4ae7cbb5b6,5e9b9675-9dc0-503b-b5cf-628d55e971ce,4. Track 4_Habib & Abdalla 1_Side B_Corrected,Habib & Abdalla 1_Side B_Corrected,3.411461719161173,0.19912854030501093,1,above_st--below_nt--psfix,0,-1
4ee9f29c-97a0-5a00-8712-29e81c0cb548,e2cdb280-9d3e-5418-8574-fcf53b9040a9,5. Jito Na Moyo_New Bhalo No. 13_Bhalo & Party_Side B__Corrected,New Bhalo No. 13_Bhalo & Party_Side B__Corrected,3.0038272634122323,0.2152777777777778,1,above_st--below_nt--psfix,0,-1
5b7ba984-9403-5c2c-ab1b-c4692aac4596,cc122c17-a032-521b-bce1-07de61a6c866,2. Twakupenda Kwa Ajabu_Side B_Corrected,2. Twakupenda Kwa Ajabu_Side B,0.7643764701275815,0.05000000000000005,1,above_st--below_nt--psfix,0,-1
5e53cc96-637b-55e1-8578-0cfd08a59d75,885f4fcf-a518-5dd2-b28a-7a9136bb6dca,2-05 Ô Nuit D'amour - Elle Ranime Les Âmes,2-12 Dis À Celui Dont Tout Le Monde Aime Les Vertus - Je Me Sacrifierai Pour Cette Gazelle - Mon Amour A Désiré Me Faire De La Peine,0.2692361260973765,0.4771010761206841,0,below_st--below_nt--not_psfix,0,-1
1d516ba8-9d12-5e91-b11d-c9e0e9c2626e,34eb6d53-1a61-5d55-b94c-39241c3f0f3b,Abdulrahim_Samai_Side B_Corrected,Abdulrahim_Samai_Original_Side_B,0.012017036445474315,0.12954545454545452,0,below_st--below_nt--not_psfix,0,-1
65088021-778f-5135-8636-2c1dec7e05a6,cc149275-154e-5a6d-a492-39e1dd24834f,T41AdiComp2Voc70bpm.L,T41AdiComp2Voc70bpm.R,0.0,0.01904761904761909,0,below_st--below_nt--not_psfix,0,-1
1462e99e-663a-5418-b877-872b34558e7d,1b8fe137-0805-5501-a91c-0dbe79b3e49a,23 Ud Sound,8 Azerbaijan ritmlari,0.29947623548592905,0.6392496392496392,0,below_st--above_nt--not_psfix,0,-1
ef73c1b5-402b-5c1c-8e15-a68ef78565a3,fd863912-9197-520e-824a-7f3c9753eef6,Zein Vol. No. 12_Zein Musical Party_Side B___Corrected,3. Regea Kama Zamani_Zein Vol. No. 12_Zein Musical Party_Side B___Corrected,4.183257284467828,0.25382716049382725,1,above_st--below_nt--psfix,0,-1
1d8faa03-8c98-5a88-a2cb-c9d514515f49,1dba3f64-3a63-5407-8994-28836d317b71,5 Audio Track,05 Al Shaki,0.016232549454256763,0.3702963702963703,0,below_st--below_nt--not_psfix,0,-1
a617998d-2823-57a5-a6c3-fdb620355cf4,bb465b69-e4ca-56b2-8661-215a8af8fb34,T136AdiComp5Kan105bpm.L,T136AdiComp5Kan105bpm_stereo,0.0,0.06739130434782603,0,below_st--below_nt--not_psfix,0,-1
1544bfe1-8217-5872-ae78-7ef20414e6a6,dc0be99b-88a5-52ff-86a3-623be813ff5d,1. Simdharau Mwenzio_Mwanahela & Party_Side B__Corrected,Mwanahela & Party_Side B__Corrected,4.117744981860777,0.2869047619047619,1,above_st--below_nt--psfix,0,-1
7b308b6a-096a-53e6-9620-291abccbe8fe,94cd590b-3680-58ac-b860-323d0b8158ea,Jaydee Moto_Side B__Corrected,3. Consolation_Jaydee Moto_Side B__Corrected,3.3039017520752596,0.2630616509926854,1,above_st--below_nt--psfix,0,-1
abeed1b7-26ad-54ff-87e5-348cf68c5994,0f9f97f9-cf71-5794-9b4c-d0939cdc00b4,T124MisraComp4Kan160bpm.R,T124MisraComp4Kan160bpm.L,0.0,0.016000000000000014,0,below_st--below_nt--not_psfix,0,-1
d32d7bb4-6379-5a7a-a6bc-6aeb194c79d6,d791f977-3831-5b18-a4a0-12b446c13cad,Edd El Hajj - Culture_Side A_Corrected,2. Mtumwa_Edd El Hajj - Culture_Side A_Corrected,3.268111165300306,0.2185672514619883,1,above_st--below_nt--psfix,0,-1
968ac291-b561-5876-a777-e421634d2123,28fa8730-a721-5803-9ec0-58c04080709a,3. Risala_Zein Vol 15_Zein Musical Party_Side B___Corrected,Zein Vol 15_Zein Musical Party_Side B___Corrected,2.4970226371782682,0.1857488758215151,1,above_st--below_nt--psfix,0,-1
3d79900a-0207-5c72-8a53-d86a5f56630d,4e4beb9b-b6cf-55ce-965b-705fc1bab599,2. Umeumbika_Culture Musical Club_Side B,2. Umeumbika_Culture Musical Club_Side B__Corrected,0.31327436402388265,0.04313725490196085,1,above_st--below_nt--psfix,0,-1
241b9798-eccb-5c3f-95c1-061d67a62292,45220b32-9ae3-5b6e-a01e-241e5c9edabb,1. Nakuomba Samahani_Talented Melody Modern Taarab_Side A,Talented Melody Modern Taarab_Side A,3.895183377576752,0.2755847953216374,1,above_st--below_nt--psfix,0,-1
4ee21214-3076-5e5f-963e-cda9cfd2e4d9,e5fc0ee7-1ad5-5db8-b617-7381266fba2e,01 Awlek Sahih,1 Audio Track,0.0004710494702280618,0.4532967032967034,0,below_st--below_nt--not_psfix,0,-1
575dcc9f-60fc-5429-8d75-4cc9ab8c81d6,b56cbaaf-4c5c-5557-8fb9-646ca4975c86,T144Metro,T144bMetro,0.17111007749831342,0.02000000000000001,0,below_st--below_nt--not_psfix,0,-1
6b018e5a-64cd-5c29-ad02-4af6c00fb381,9b1589af-ac2e-5767-8e4e-bcf686264b31,3 Audio Track,03 Shoubak Habibi,0.0011634924372278365,0.4689722042663219,0,below_st--below_nt--not_psfix,0,-1
a230a271-b876-5eb1-8b9b-1f43e27c14bc,dad56a07-6b8d-5cb2-a0ca-0e9f9a41d013,7 Audio Track,07 Mugham Bayati Shiraz & Song _My First Love_,0.0012309419861040154,0.4869007803790413,0,below_st--below_nt--not_psfix,0,-1
52d36b4c-5765-57d2-8b6b-1a731849c057,5a0950ac-36ff-58b1-b84c-16dd2c3c3b75,4. Nyuki_JKT No. 1_Side A,4. Nyuki_JKT No. 1_Side A___Corrected,0.3162678998422914,0.06486486486486498,1,above_st--below_nt--psfix,0,-1
1b58b953-187d-5baa-8136-8aab5ac1d1a6,240c87ec-719f-5d45-8986-7fccb722052f,2. Nijwa Part 1_JKT No. 1_Side B___Corrected,JKT No. 1_Side B___Corrected,2.0219896953411642,0.2581168831168831,1,above_st--below_nt--psfix,0,-1
32f42163-f743-58a8-a9cb-e40fd5114fe0,9165c2ad-6bb2-500f-91d7-e69200dc86ad,5. Hawa Ni Wanyama Gani_Side B,5. Hawa Ni Wanyama Gani_Side B_Corrected,0.7356118389893224,0.05000000000000005,1,above_st--below_nt--psfix,0,-1
203ac101-8629-5370-8fa5-6e119acaa1cd,4c8bbffa-a98e-5f46-b671-9cef88ebc0f8,T32AdiComp1Kan70bpm.R,T32AdiComp1Kan70bpm.L,0.0,0.01904761904761909,0,below_st--below_nt--not_psfix,0,-1
576df9a9-f8ac-563f-806e-12b6a95e8619,4d0fd898-def0-5828-9c22-bf2a742187eb,02 Ghazal,08 Yâ sayyid al-helwîn,0.2626846278177655,0.4120370370370371,0,below_st--below_nt--not_psfix,0,-1
263520d4-f1a4-59d6-a3a1-66a498614311,e191cdf7-b450-56d8-855d-154909ce2a79,9 Audio Track,09 Tanakothat,0.0015757655127472663,0.4700854700854701,0,below_st--below_nt--not_psfix,0,-1
c0822c08-b606-52e6-98d5-f37e79a0cff5,1554d860-24f5-5ca6-8450-2da11373a341,15-01 Untitled,01 El Atlaal,0.002414893239663253,0.4753968253968254,0,below_st--below_nt--not_psfix,0,-1
675a6d68-d029-5c3b-aa27-4c398d485787,56fbb177-bb7b-5679-85e1-2b6f8cd0625a,T34AdiComp1Kan105bpm.R,T34AdiComp1Kan105bpm.L,0.0,0.018181818181818188,0,below_st--below_nt--not_psfix,0,-1
5310a7f2-0795-5c3c-b4ed-e6cde4ae63dd,9dd2960f-3704-5175-a7ac-1fb03131f41f,2. Promise_Kidampa Nuksi Volume 8_Sitara Bute & Diamond Star Musical Club_Side A,2. Promise_Kidampa Nuksi Volume 8_Sitara Bute & Diamond Star Musical Club_Side A__Corrected,2.766973699532307,0.0241758241758242,1,above_st--below_nt--psfix,0,-1
e2cdb280-9d3e-5418-8574-fcf53b9040a9,d4f7d0bf-ab16-52da-9857-5a557f331991,New Bhalo No. 13_Bhalo & Party_Side B__Corrected,4. Siteke Kilema_New Bhalo No. 13_Bhalo & Party_Side B__Corrected,2.5963654370291804,0.2434294871794872,1,above_st--below_nt--psfix,0,-1
0d6213c3-eda5-5880-9de1-34a9b30e513b,4e8d5f2b-4e08-55fe-8048-348541a4fe70,04 مر الاقحار,4 Audio Track,0.0017793671649699882,0.5128205128205128,0,below_st--below_nt--not_psfix,0,-1
910bb5f2-b659-590b-bb74-00a39e175f20,3bd365a9-f84e-56d9-a9e2-1b4e4148ba8b,T49AdiComp3Mri85bpm.L,T49AdiComp3Mri85bpm_stereo,0.28627757133010273,0.07289377289377286,0,below_st--below_nt--not_psfix,0,-1
28816646-3a5e-5d91-a00f-a46252202ced,b4311221-5cef-51fe-a0d1-2e08b392e61d,01 Gadedt Hobak Leh,01 Araka Assia El Dam'o,0.2526300180392305,0.4520404271548436,0,below_st--below_nt--not_psfix,0,-1
6103bf1a-d705-5900-9446-27403d5ac684,57a076b0-47fb-56e8-bfd8-2d63efb6720c,Miswi-Baha 1,Tororo,0.2010239342453045,1.0,0,below_st--above_nt--not_psfix,0,-1
a5443ff8-de83-58b0-a798-35d568e0de69,3f7eff57-f5c2-5a70-aea4-67f96bd09d87,Zein concerts 20_Zein Musical Party_Side A,4. Nawaseme Wasemayo_Zein concerts 20_Zein Musical Party_Side A,2.392731537878656,0.2698412698412699,1,above_st--below_nt--psfix,0,-1
aea50ecd-9684-5a76-ac0c-e9dc00002a75,ce77900c-aed6-548c-8f2a-a5c460e75e1e,6 Audio Track,06 Ghali,0.003059225482423769,0.4807692307692307,0,below_st--below_nt--not_psfix,0,-1
783ea1be-e431-5d5f-b125-215c38954d7f,f4d7e582-805c-535e-914f-d84c7806fe15,1. Kidampa Nuksi_Diamond Star_Sitara & Party_Side B___Corrected,1. Kidampa Nuksi_Diamond Star_Sitara & Party_Side B,1.014452758620947,0.03809523809523818,1,above_st--below_nt--psfix,0,-1
263e2481-dc8c-5379-9dbe-def5c312161a,fa9f7f12-2149-5224-bdb0-d0e2e42c9615,Zein Vol. No. 5_Zein Musical Party_Side B,5. Kusubiri Sikomi_Zein Vol. No. 5_Zein Musical Party_Side B,2.9228315472445265,0.2640921409214091,1,above_st--below_nt--psfix,0,-1
cfc10809-cb67-566a-90f7-2e1d36404aca,b9ca7cc3-ee9a-5146-99cf-5fb081423281,2. Track 2_Maulidi Juma 22B_Side B,Maulidi Juma 22B_Side B,1.7312284139949174,0.2672634271099744,1,above_st--below_nt--psfix,0,-1
f595fa77-792f-59ae-849e-38416445b6ed,dd94026e-9a29-5955-8d20-3b2a8fcc6ee7,02 Harajet Leila,2 Audio Track,0.009614539407478093,0.5009615384615385,0,below_st--below_nt--not_psfix,0,-1
58087c49-9733-5c8b-8ba2-4be5c24cc2b8,1bd7f31c-39c4-5088-a373-2ee25d42c0cc,Sumba Omar,Mama Njoo Nikwambie Rabai,0.1959608797203329,0.6000000000000001,0,below_st--above_nt--not_psfix,0,-1
6e04b74f-1e85-5599-9f9c-2d2fc4e51f13,d3b7b734-295e-5f56-bf25-3d6b8fdd3572,8 Audio Track,1 Audio Track,0.27266264443411264,0.05128205128205121,0,below_st--below_nt--not_psfix,0,-1
4c76bc8d-45f6-5e3e-aa1b-e0d3e9e3a2d8,d9c07459-c7f1-5f27-8517-91974d74a80f,Zilizovuma_Side A__Corrected,5. Nilizaliwa Kisa_Zilizovuma_Side A__Corrected,4.117108482321286,0.2180851063829788,1,above_st--below_nt--psfix,0,-1
de2eab17-9539-5083-b16c-12d118ddb709,598eab6e-050a-50eb-8a1c-695e9127bbfa,7 Audio Track,07 Herzan,0.0009555036166481717,0.415954415954416,0,below_st--below_nt--not_psfix,0,-1
b189900c-3cff-5e76-8528-ede181f2a277,f5151ab3-4c78-5220-bbb5-497e1459ddc0,15 Domik Domik Dom : Ya Chadi Al Alhan,15 Domik Domik Dom _ Ya Chadi Al Alhan,0.02701010750134505,0.010526315789473606,0,below_st--below_nt--not_psfix,0,-1
c5650ad7-4f35-5de8-822b-8515080d706c,d401e2d2-d774-5ef6-a8dd-ad31c8a1f56b,3. Track 3_Moh'd Shali Vol. 9_Side B__Corrected,Moh'd Shali Vol. 9_Side B__Corrected,2.5777420905316366,0.19375492513790385,1,above_st--below_nt--psfix,0,-1
69f54efb-5681-569d-abc8-dd2936f0d3ce,a7929cf3-3eb6-57c4-828b-58e5a22033d6,Johari No. 1_Side A,5. Track 5_Johari No. 1_Side A,2.78326688243345,0.2625730994152047,1,above_st--below_nt--psfix,0,-1
91277cf6-c5e5-577e-83ba-6e13bc8c88b7,f46c94e9-ace9-57d9-beb6-b35bfe851ce2,T48AdiComp3Mri70bpm.L,T48AdiComp3Mri70bpm_stereo,0.25886163998386136,0.07289377289377286,0,below_st--below_nt--not_psfix,0,-1
cab0e2b2-bdac-551e-9568-8e4d0a7bcf3d,423054ab-acec-502c-977f-00c6475c9683,5 Audio Track,05 Houb,0.002792400088806777,0.4569597069597071,0,below_st--below_nt--not_psfix,0,-1
8f513f47-4c8d-5010-81e0-2f5e7c2bc45f,95ba523e-2db2-5a8c-8435-7b9e7928c1ae,7 Audio Track,07 Track 07,0.0323092475032299,0.34411421911421913,0,below_st--below_nt--not_psfix,0,-1
2c1da934-9c38-5516-8dbd-9baf054284fd,a1f790db-eddf-5f87-9d9f-4920aa7e3e33,New Bhalo No. 13_Bhalo & Party_Side A__Corrected,3. Mtumaini Cha Nduguye_New Bhalo No. 13_Bhalo & Party_Side A__Corrected,4.061955779731366,0.27083333333333337,1,above_st--below_nt--psfix,0,-1
859a81e3-723e-5fab-9f6f-c9e709d78749,8c135fcb-b346-5e47-9e2c-c03b8ea948d7,"Diamon Stars, Nyota Za Almasi Hamtaki Tule_Mishi Juma & Mwanate Shamma_Side A_Corrected","Diamon Stars, Nyota Za Almasi. Hamtaki Tule_Mishi Juma & Mwanate Shamma_Side A",0.029661964711235993,0.025552608311228964,0,below_st--below_nt--not_psfix,0,-1
bfdb0c92-0364-5932-83e7-f18862c0447b,38ea318b-42e6-5577-bc07-5389716f5bfe,Noorul Oyoon Zanzibar C-90_Noor Ul Oyoon Musical Club_Side B__Corrected,1. Salute_Noorul Oyoon Zanzibar C-90_Noor Ul Oyoon Musical Club_Side B__Corrected,3.7450434802149375,0.1819973337970208,1,above_st--below_nt--psfix,0,-1
4ad9af91-7f90-504f-9ca8-9adce4730381,e4a47d98-46e1-56ee-8aa9-872afe9c03a0,8 Audio Track,08 Ensa'a,0.0014138896372780892,0.4786324786324786,0,below_st--below_nt--not_psfix,0,-1
f6ddda94-aa08-5e46-baab-a5b31928c5d9,3566c51f-1dc5-5476-ad3e-4272274fde16,Malika 11_Side A,2. Track 2_Malika 11_Side A,2.9857234980429217,0.2816358024691358,1,above_st--below_nt--psfix,0,-1
f6ddda94-aa08-5e46-baab-a5b31928c5d9,3a807366-63db-53a1-8ccb-c42c878c6dcb,Malika 11_Side A,2. Track 2_Malika 11_Side A,2.9857234980429217,0.2816358024691358,1,above_st--below_nt--psfix,0,-1
4fdb012f-fd8f-5a10-b09e-9ade8f219dc9,30706a2d-6bfb-5112-8668-5e2f8f120782,09 Gina,9 Audio Track,0.006448131916808858,0.3736263736263736,0,below_st--below_nt--not_psfix,0,-1
2cf8e994-7154-589e-af98-21dfae3c0c1a,9b6c0be0-8684-548c-aa42-6197eca0d93d,1. Track 1_Maulidi Juma 24B_Side B__Corrected,Maulidi Juma 24B_Side B__Corrected,4.030946662976,0.1942265795206972,1,above_st--below_nt--psfix,0,-1
e578a2bb-7794-524f-b935-e029be2fe2f1,84ad6e88-b59d-54cb-9a4d-41f2c03f3658,2. Track 2_Vugo La Rasini_Side A__Corrected,Vugo La Rasini_Side A__Corrected,2.6678385186605094,0.1946463178294574,1,above_st--below_nt--psfix,0,-1
da8d5da6-1712-5cb9-b46c-342445d527a0,dafd42c7-18d5-529b-a3f0-b89f5079f923,Malika 11_Side A__Corrected,2. Track 2_Malika 11_Side A__Corrected,3.3869270116483015,0.2384665367121507,1,above_st--below_nt--psfix,0,-1
b4946154-03ac-53ce-bb39-99c0a3cb0794,f8f29a22-361b-5736-b2e0-3303c460cf3c,2. Tnshikane_Side A,2. Tnshikane_Side A_Corrected,0.359712824942239,0.06896551724137934,1,above_st--below_nt--psfix,0,-1
c35d536b-91f3-5d07-8c05-ee7a4e688073,2ed82d37-636c-5503-ab58-022040131d06,Zein at Germany 1999_Zein_Side B___Corrected,4. Enyi Ndege_Zein at Germany 1999_Zein_Side B___Corrected,2.514163025310108,0.2395506792058516,1,above_st--below_nt--psfix,0,-1
dc875bc8-dda3-5b16-9b66-8b08d5a0a4a9,4cc57403-4ab3-5262-9124-0176ab1dcb7b,Ni Hukumu Ya Mahaba_Bwana Adi_Side B__Corrected,1. Natamani Utaratiba_Ni Hukumu Ya Mahaba_Bwana Adi_Side B__Corrected,3.734591808635306,0.26230856203104125,1,above_st--below_nt--psfix,0,-1
dc875bc8-dda3-5b16-9b66-8b08d5a0a4a9,750cb890-e2e5-5c4d-a616-37cf33b562ab,Ni Hukumu Ya Mahaba_Bwana Adi_Side B__Corrected,3. Tangamano_Ni Hukumu Ya Mahaba_Bwana Adi_Side B__Corrected,3.740886228889853,0.20697399527186766,1,above_st--below_nt--psfix,0,-1
267adf07-9f38-53fc-ac8d-2ba9b210c391,1c811c26-a544-5cc1-ad32-8b9087f1b220,3. Loho Yakihindi_Zein concerts 20_Zein Musical Party_Side B,Zein concerts 20_Zein Musical Party_Side B,3.2153319721907123,0.2587301587301587,1,above_st--below_nt--psfix,0,-1
6aee0abc-5e80-5eb5-9f4e-991053eef163,95a1a19c-3ef0-5cc0-98ac-a9d5ef7def5b,Jipeleleze,Jipeleleze 2,0.509720178546765,0.033333333333333326,1,above_st--below_nt--psfix,0,-1
d02aabc5-d46d-5bf1-8756-41384bc8254b,781af137-59aa-5fb1-bbe6-0f3bd55dbb10,4. Track 4_Old Bhalo No. 1_Side B_Corrected,4. Track 4_Old Bhalo No. 1_Side B,0.440774305478174,0.046511627906976716,1,above_st--below_nt--psfix,0,-1
3cb21a51-6b99-5f97-bd39-16933e900c4d,a1599e4c-2744-522d-a55c-bddeb5df9a30,4 Audio Track,04 Kesme Shikeste,0.0006009813108450036,0.5070889894419306,0,below_st--below_nt--not_psfix,0,-1
1974a7d0-9ecb-5a1c-b6be-297f4a96dab3,6b8a2934-6cac-5a74-9cd7-6ebc6529d761,05 Dilkesh-Kürdü,5 Audio Track,0.0004466943715631671,0.5125356125356124,0,below_st--below_nt--not_psfix,0,-1
c4676840-a8b4-504d-ad4d-9e8dd3bb557f,61c8f9a5-6fe3-5996-97ca-6809e9319558,1. Katoka Bomu_Cassette 26_Side B__Corrected,1. Katoka Bomu_Cassette 26_Side B,0.8474105572680276,0.05000000000000005,1,above_st--below_nt--psfix,0,-1
bb388f7a-22df-5564-b186-5e5efffa21a2,43ccd981-eae0-52f8-8027-022341d29474,3. Track 3_Zuhura Swaleh_Maulidi Musical Party_Side B,Zuhura Swaleh_Maulidi Musical Party_Side B,4.244473494976716,0.2279125486672656,1,above_st--below_nt--psfix,0,-1
6e254e14-2c60-5b88-bee6-b44de72fa92f,622323c8-cc4e-5ccf-8095-63c32b8e6978,2. Track 2_Side B_Corrected,Markaz Swalihina_Qaswida 1_Side B_Corrected,0.10742142109358456,0.3760342442512985,0,below_st--below_nt--not_psfix,0,-1
99373265-759b-5669-973d-e072068f8bf8,678fc915-0969-5ce9-8056-e9060544b954,04 Atouhabini_,4 Audio Track,0.001354620430345417,0.4157509157509157,0,below_st--below_nt--not_psfix,0,-1
0160560f-66d2-52eb-ad1c-5ab90e997681,23299eeb-2448-5d53-9ebe-1a61593a8024,2. Katu Sitobabaika_Cassette 26_Side B__Corrected,2. Katu Sitobabaika_Cassette 26_Side B,0.9037535514801402,0.04489795918367345,1,above_st--below_nt--psfix,0,-1
d206a1cc-26b7-5839-aa24-fe12eee36532,967a28a9-37d8-5687-aa5f-208e80439798,6 Audio Track,06 Track 06,0.006336720840640714,0.34411421911421913,0,below_st--below_nt--not_psfix,0,-1
59a8d5cc-7d91-5225-97e4-d833b9dccbf8,4a401de5-2c3f-566b-a909-db6a3d905d2b,3. Mja Ni Mwenya Subira_The Golden Voice Of Juma Bhalo JB. Volume 27_Juma Bhalo_Side B__Corrected,The Golden Voice Of Juma Bhalo JB. Volume 27_Juma Bhalo_Side B__Corrected,3.8503572797729904,0.2400084733794661,1,above_st--below_nt--psfix,0,-1
ccdbc732-06dc-58f4-bab9-63b45b694dee,9334c75d-211d-5969-a44b-4e1e30749fc6,3. Track 3_Maulidi Juma 21B Side B,Maulidi Juma 21B Side B,3.1255027821599746,0.2600170502983802,1,above_st--below_nt--psfix,0,-1
5cbf11fd-e526-59fe-9966-4cf69b2b21d7,626bf870-333c-5b16-8a90-db5b1fca3dd8,Cassette 41_Side B,Cassette 41_Side B__Corrected,1.5715866294981051,0.07586206896551727,1,above_st--below_nt--psfix,0,-1
7f4e798b-eb0b-5d00-b13e-39ffcc88dd58,e8816da6-c2a0-5818-ae13-a36f4cabbbb0,Diamond Jubilee 1,Bombay Safari,0.21184045473519814,0.5062845651080945,0,below_st--below_nt--not_psfix,0,-1
ed4fd9d7-0078-568b-8c3a-4ecb65e684d5,65d0aafa-ddb7-502c-9ebb-c380273cb9ac,Cassette 40_Side A,2. Track 2_Cassette 40_Side A,2.4515800510443944,0.2653256704980843,1,above_st--below_nt--psfix,0,-1
5a0950ac-36ff-58b1-b84c-16dd2c3c3b75,519a48bc-eeff-532c-8b1f-b0be9fe2cbcb,4. Nyuki_JKT No. 1_Side A___Corrected,JKT No. 1_Side A___Corrected,2.4599635079312154,0.1822715572715573,1,above_st--below_nt--psfix,0,-1
001d4b17-2b33-58aa-bf56-a498c6f47f5e,3ef20388-9983-5e3b-85fa-98f21df45c63,"2-20 Et Le Vin... - Ah, Si Seulement !",3-01 Lève-Toi Et Suis,0.2493660158576177,0.450786056049214,0,below_st--below_nt--not_psfix,0,-1
53143508-6581-5090-9a65-b067317da6bb,f4776335-22c3-5a0f-bda4-5ed76355316d,T54AdiComp3Voc85bpm_stereo,T54AdiComp3Voc85bpm.L,0.0,0.07289377289377286,0,below_st--below_nt--not_psfix,0,-1
b9ca7cc3-ee9a-5146-99cf-5fb081423281,c6dbdb46-0feb-5ef9-b037-adce6a52b150,Maulidi Juma 22B_Side B,4. Track 4_Maulidi Juma 22B_Side B,1.6399076975455713,0.2600170502983802,1,above_st--below_nt--psfix,0,-1
b5739baa-b866-53d3-b894-902c79819ce6,7c1558be-841a-5d41-ab2d-39a197cd1311,01 Mugham Beste - Nigar (Chahargah),1 Audio Track,0.0006446838378855378,0.491941391941392,0,below_st--below_nt--not_psfix,0,-1
519a48bc-eeff-532c-8b1f-b0be9fe2cbcb,439eb3de-f694-57f9-9d52-e21520add329,JKT No. 1_Side A___Corrected,JKT No. 1_Side A,0.8301437685870773,0.08571428571428574,1,above_st--below_nt--psfix,0,-1
519a48bc-eeff-532c-8b1f-b0be9fe2cbcb,b3c720d9-67bc-5b7b-a877-af1ed995c937,JKT No. 1_Side A___Corrected,5. Ewe Kobe_JKT No. 1_Side A___Corrected,1.893469626980943,0.2488095238095238,1,above_st--below_nt--psfix,0,-1
