uid_1,uid_2,name1,name2,sound_dist,name_dist,is_psfix,cat,res
c4802cac-fe77-58e2-bb3a-800592fab30f,34b9eaba-2af7-5503-b0fd-51a4bbdd9643,2. Siri Yangu_Side A_Corrected,2. Siri Yangu_Side A,0.0026288746523609164,0.06666666666666665,1,below_st--below_nt--psfix,1
6e036035-3952-5130-94a3-3241badf8861,b77fe87b-0cad-5172-9552-39b664051d5b,1 Wala Ma Ayez,01 Wala Ma Ayez,0.0005438987816486937,0.022222222222222143,1,below_st--below_nt--psfix,1
69dfb129-1657-5d18-beb2-ef5a1884234d,07106e3a-d7fc-5b68-888a-333b08f86a02,Old Bhalo No. 1_Side A_Corrected,Old Bhalo No. 1_Side A,0.06121524756898871,0.0625,1,below_st--below_nt--psfix,1
a3f4912f-0221-5294-8b27-528670c71a40,1b2d7274-9548-5c6c-857b-22ed32a3e33a,7 Henna Night,07 Henna Night,0.00036269727552599193,0.023809523809523725,1,below_st--below_nt--psfix,1
ba05a9a4-0b57-5b95-b07e-392ee739f1b5,5c2227e9-708b-53c0-80a5-4e49229c207d,4. Track 4_Maulidi Juma 22_Side A,4. Track 4_Maulidi Juma 22_Side A_Corrected,0.06113336518567476,0.046511627906976716,1,below_st--below_nt--psfix,1
5d5fa697-c260-5215-b6d3-694d724a6e85,41d2f1ff-34ab-5d76-9eec-b01262b81d29,4. Peace_Slim Ali 432_Slim Ali_Side A,4. Peace_Slim Ali 432_Slim Ali_Side A___Corrected,0.11444110565170156,0.048979591836734726,1,below_st--below_nt--psfix,1
c15a871e-267f-52b3-9681-ee579060a277,41ce6335-9445-54a9-b385-4be9f6f3a5a4,7. Track 7_Bamba Shi-Shishi 2_Side A__Corrected,7. Track 7_Bamba Shi-Shishi 2_Side A,0.07504304139321331,0.04680851063829794,1,below_st--below_nt--psfix,1
5014b552-57b4-5359-9cc4-c02f5c6153d0,76fdf2a2-d453-5754-89c7-b9d813772fae,5. Track 5_Zuhura Swaleh_Maulidi Musical Party_Side A___Corrected,5. Track 5_Zuhura Swaleh_Maulidi Musical Party_Side A,0.010836925844157052,0.03692307692307695,1,below_st--below_nt--psfix,1
6110c369-0acc-5fe8-9f80-9aea82a539e9,8e2183b8-cad9-5bc4-962c-a7edee1103d4,08 Ya Rouhi,8 Ya Rouhi,0.0029979540534048675,0.03030303030303028,1,below_st--below_nt--psfix,1
71e2e347-c9d2-5ae1-8595-b4a17637b1fd,ec2eaf84-9dcc-5c83-baad-20c0c3157fde,Cassette 32_Side A,Cassette 32_Side A__Corrected,0.06462517567642312,0.07586206896551727,1,below_st--below_nt--psfix,1
85e0f925-daf8-5c28-b002-94016acf9162,885ebcbc-50e8-5bef-b612-09393e1bba6d,6. Track 6_Malika 11_Side B,6. Track 6_Malika 11_Side B__Corrected,0.03926402829677361,0.057894736842105325,1,below_st--below_nt--psfix,1
610c3ab1-aad4-5518-a9b7-d44fb2f875e2,68779d12-8952-5276-9a38-1632dfda1ff7,Johar Orchestra 1B_Side A__Corrected,Johar Orchestra 1B_Side A,0.0027091468628023447,0.06111111111111101,1,below_st--below_nt--psfix,1
4f48a8fc-65be-5c7c-a160-ff58df9ffc04,40d61abe-076b-5981-959d-967c50e33ff3,3. Nna Ndwele Nauuwa_New Bhalo No. 16_Bhalo & Party_Side A___Corrected,3. Nna Ndwele Nauuwa_New Bhalo No. 16_Bhalo & Party_Side A,0.0018607857578734949,0.03428571428571425,1,below_st--below_nt--psfix,1
b19f529b-3159-528d-bc57-cdacb763a339,cc935ca3-80f8-5c69-bfc4-3f6aa9ed5e79,1. Nikumbukapo Mapenzi_Side A_Corrected,1. Nikumbukapo Mapenzi_Side A,0.0027067501576224853,0.05128205128205132,1,below_st--below_nt--psfix,1
21d46065-8db0-5afa-bc77-ce61356db796,7f0812aa-af2d-5fa9-8c25-67984fddfb31,5. Track 5_Zein Vol. 16_Zein Musical Party_Side B,5. Track 5_Zein Vol. 16_Zein Musical Party_Side B___Corrected,0.009873288455385796,0.03934426229508203,1,below_st--below_nt--psfix,1
